train_loss,test_loss,train_predict,train_label,validation_pred,validation_label
0.007592420093715191,0.010595903731882572,0.6227051615715027,0.5758328437805176,0.6227051615715027,0.5758328437805176
0.007527836132794619,0.010624457150697708,0.49965518712997437,0.47783273458480835,0.49965518712997437,0.47783273458480835
0.007490483112633228,0.010651788674294949,0.6992571949958801,0.7314860820770264,0.6992571949958801,0.7314860820770264
0.007458744570612907,0.010681848973035812,0.7140637636184692,0.8026456832885742,0.7140637636184692,0.8026456832885742
0.007432765793055296,0.010697931982576847,0.4632303714752197,0.47582805156707764,0.4632303714752197,0.47582805156707764
0.007408329285681248,0.010678928345441818,0.5765142440795898,0.586840033531189,0.5765142440795898,0.586840033531189
0.007382674142718315,0.01064881682395935,0.5914416909217834,0.6337698698043823,0.5914416909217834,0.6337698698043823
0.0073598711751401424,0.010622121393680573,0.5652656555175781,0.25432470440864563,0.5652656555175781,0.25432470440864563
0.0073418752290308475,0.010586223565042019,0.5428308844566345,0.6011389493942261,0.5428308844566345,0.6011389493942261
0.0073220133781433105,0.010523858480155468,0.6345312595367432,0.8000145554542542,0.6345312595367432,0.8000145554542542
0.00730642955750227,0.010485697537660599,0.5714441537857056,0.6762717366218567,0.5714441537857056,0.6762717366218567
0.007295158691704273,0.01043263915926218,0.5652555227279663,0.6011155843734741,0.5652555227279663,0.6011155843734741
0.007283500395715237,0.010387994349002838,0.6155105829238892,0.6626654267311096,0.6155105829238892,0.6626654267311096
0.007272464223206043,0.010326141491532326,0.5217311978340149,0.5965371131896973,0.5217311978340149,0.5965371131896973
0.007262146100401878,0.010281729511916637,0.48207080364227295,0.47714266180992126,0.48207080364227295,0.47714266180992126
0.007255083415657282,0.010231134481728077,0.5442619919776917,0.6398112177848816,0.5442619919776917,0.6398112177848816
0.007246511522680521,0.010179776698350906,0.6122223734855652,0.8417618870735168,0.6122223734855652,0.8417618870735168
0.0072425855323672295,0.01014391053467989,0.5090993046760559,0.5517773032188416,0.5090993046760559,0.5517773032188416
0.007235807832330465,0.010092017240822315,0.636929988861084,0.6648431420326233,0.636929988861084,0.6648431420326233
0.007225668523460627,0.010046361945569515,0.5071715116500854,0.48317569494247437,0.5071715116500854,0.48317569494247437
0.007220268715173006,0.01000648271292448,0.4892750382423401,0.5356696844100952,0.4892750382423401,0.5356696844100952
0.007213428150862455,0.009954778477549553,0.47985148429870605,0.44838911294937134,0.47985148429870605,0.44838911294937134
0.007208006456494331,0.009914712980389595,0.5047065615653992,0.5332637429237366,0.5047065615653992,0.5332637429237366
0.0072011686861515045,0.009870708920061588,0.5544854402542114,0.7668706774711609,0.5544854402542114,0.7668706774711609
0.00719583872705698,0.009835535660386086,0.678677499294281,0.6209012269973755,0.678677499294281,0.6209012269973755
0.007188985124230385,0.009793982841074467,0.6762019395828247,0.5091525912284851,0.6762019395828247,0.5091525912284851
0.0071828351356089115,0.009760519489645958,0.47676604986190796,0.4325495958328247,0.47676604986190796,0.4325495958328247
0.007177569437772036,0.009733505547046661,0.472781777381897,0.6594687700271606,0.472781777381897,0.6594687700271606
0.007171134930104017,0.009695439599454403,0.49744683504104614,0.49753597378730774,0.49744683504104614,0.49753597378730774
0.007166233845055103,0.009658821858465672,0.6500927209854126,0.8028069734573364,0.6500927209854126,0.8028069734573364
0.007160235662013292,0.009650267660617828,0.4869205355644226,0.48180076479911804,0.4869205355644226,0.48180076479911804
0.007160536479204893,0.009619173593819141,0.5603415966033936,0.5083633065223694,0.5603415966033936,0.5083633065223694
0.007156355306506157,0.00961773656308651,0.5871039628982544,0.6527248024940491,0.5871039628982544,0.6527248024940491
0.007153649348765612,0.009596580639481544,0.66676265001297,0.6839190721511841,0.66676265001297,0.6839190721511841
0.007146893069148064,0.009574592113494873,0.7026801109313965,0.622687816619873,0.7026801109313965,0.622687816619873
0.007141602225601673,0.0095472801476717,0.4617078900337219,0.45021599531173706,0.4617078900337219,0.45021599531173706
0.0071356939151883125,0.009546576999127865,0.5343109369277954,0.5937743782997131,0.5343109369277954,0.5937743782997131
0.0071355849504470825,0.009520969353616238,0.5411773324012756,0.6360278129577637,0.5411773324012756,0.6360278129577637
0.007127664517611265,0.009540143422782421,0.462654709815979,0.5418848395347595,0.462654709815979,0.5418848395347595
0.007129549980163574,0.009500829502940178,0.5167731046676636,0.6133222579956055,0.5167731046676636,0.6133222579956055
0.007122359238564968,0.009534227661788464,0.6207351684570312,0.7215685844421387,0.6207351684570312,0.7215685844421387
0.007124287076294422,0.009487232193350792,0.4893466830253601,0.676979124546051,0.4893466830253601,0.676979124546051
0.007114032283425331,0.009511196985840797,0.5079013705253601,0.5579067468643188,0.5079013705253601,0.5579067468643188
0.007116890046745539,0.009470009244978428,0.5784791111946106,0.5906867384910583,0.5784791111946106,0.5906867384910583
0.007107033859938383,0.009505611844360828,0.5182705521583557,0.6659701466560364,0.5182705521583557,0.6659701466560364
0.007111813873052597,0.009472445584833622,0.47625160217285156,0.4741326570510864,0.47625160217285156,0.4741326570510864
0.007100221700966358,0.009516637772321701,0.5387706160545349,0.6353983283042908,0.5387706160545349,0.6353983283042908
0.007105440367013216,0.009461182169616222,0.5143227577209473,0.6729915142059326,0.5143227577209473,0.6729915142059326
0.007092190440744162,0.009556134231388569,0.5960208773612976,0.8192676901817322,0.5960208773612976,0.8192676901817322
0.007102387025952339,0.009439699351787567,0.506922721862793,0.48097875714302063,0.506922721862793,0.48097875714302063
0.007080674637109041,0.00957516673952341,0.5285395383834839,0.715314507484436,0.5285395383834839,0.715314507484436
0.007098838221281767,0.009427922777831554,0.5210268497467041,0.5194025039672852,0.5210268497467041,0.5194025039672852
0.0070709288120269775,0.009600210003554821,0.5167456865310669,0.5282560586929321,0.5167456865310669,0.5282560586929321
0.0070907920598983765,0.009377831593155861,0.5967084169387817,0.8080430030822754,0.5967084169387817,0.8080430030822754
0.007053873501718044,0.009645032696425915,0.4691939949989319,0.4300537407398224,0.4691939949989319,0.4300537407398224
0.007090427912771702,0.009316813200712204,0.666009247303009,0.4797244668006897,0.666009247303009,0.4797244668006897
0.0070419106632471085,0.009757366962730885,0.4832918047904968,0.48448312282562256,0.4832918047904968,0.48448312282562256
0.007115069776773453,0.009249623864889145,0.533649206161499,0.550484299659729,0.533649206161499,0.550484299659729
0.00703999400138855,0.009859594516456127,0.5266079306602478,0.5767948627471924,0.5266079306602478,0.5767948627471924
0.007140781730413437,0.009222008287906647,0.46725237369537354,0.48986533284187317,0.46725237369537354,0.48986533284187317
0.007048868108540773,0.009931841865181923,0.7482818961143494,0.8586123585700989,0.7482818961143494,0.8586123585700989
0.007177046034485102,0.00927507970482111,0.5488436222076416,0.7849597334861755,0.5488436222076416,0.7849597334861755
0.007080291397869587,0.010039146989583969,0.4949747323989868,0.4982879161834717,0.4949747323989868,0.4982879161834717
0.007256290875375271,0.009412962943315506,0.653265118598938,0.7943469285964966,0.653265118598938,0.7943469285964966
0.0071038054302334785,0.00999599602073431,0.6154719591140747,0.5310370326042175,0.6154719591140747,0.5310370326042175
0.007168682757765055,0.009527245536446571,0.5813314914703369,0.6871665716171265,0.5813314914703369,0.6871665716171265
0.0070504783652722836,0.010080691426992416,0.6167187690734863,0.7538495659828186,0.6167187690734863,0.7538495659828186
0.007169259712100029,0.009490042924880981,0.6201744675636292,0.7009539604187012,0.6201744675636292,0.7009539604187012
0.007034521549940109,0.01010627020150423,0.0,0.0,0.0,0.0
0.007174504920840263,0.009478283114731312,0.0,0.0,0.0,0.0
0.007020794320851564,0.010030675679445267,0.0,0.0,0.0,0.0
0.007112269289791584,0.009433583356440067,0.0,0.0,0.0,0.0
0.006994248833507299,0.010048107244074345,0.0,0.0,0.0,0.0
0.007135351188480854,0.009418394416570663,0.0,0.0,0.0,0.0
0.0069864471442997456,0.009986244142055511,0.0,0.0,0.0,0.0
0.007090716157108545,0.009411710314452648,0.0,0.0,0.0,0.0
0.00695722596719861,0.010002604685723782,0.0,0.0,0.0,0.0
0.007081052288413048,0.009357276372611523,0.0,0.0,0.0,0.0
0.00693691149353981,0.009998884983360767,0.0,0.0,0.0,0.0
0.007065438199788332,0.009317414835095406,0.0,0.0,0.0,0.0
0.006918872706592083,0.009945881552994251,0.0,0.0,0.0,0.0
0.007033722475171089,0.009280106984078884,0.0,0.0,0.0,0.0
0.006900118198245764,0.009963402524590492,0.0,0.0,0.0,0.0
0.007031312212347984,0.009249767288565636,0.0,0.0,0.0,0.0
0.006873505190014839,0.009891832247376442,0.0,0.0,0.0,0.0
0.006969398818910122,0.009195245802402496,0.0,0.0,0.0,0.0
0.0068443636409938335,0.00989735871553421,0.0,0.0,0.0,0.0
0.006962318439036608,0.009113912470638752,0.0,0.0,0.0,0.0
0.006838623434305191,0.00993912760168314,0.0,0.0,0.0,0.0
0.006976093631237745,0.00911815743893385,0.0,0.0,0.0,0.0
0.0068229371681809425,0.009848345071077347,0.0,0.0,0.0,0.0
0.006913261022418737,0.009055119939148426,0.0,0.0,0.0,0.0
0.006791557185351849,0.009789155796170235,0.0,0.0,0.0,0.0
0.006887385156005621,0.009017371572554111,0.0,0.0,0.0,0.0
0.0067684222012758255,0.009647948667407036,0.0,0.0,0.0,0.0
0.006827839184552431,0.00897886324673891,0.0,0.0,0.0,0.0
0.006739671807736158,0.009406127966940403,0.0,0.0,0.0,0.0
0.006764467339962721,0.008992553688585758,0.0,0.0,0.0,0.0
0.006724287290126085,0.00910443626344204,0.0,0.0,0.0,0.0
0.006717560812830925,0.009126123040914536,0.0,0.0,0.0,0.0
0.006777179893106222,0.008769990876317024,0.0,0.0,0.0,0.0
0.006690417416393757,0.009132266975939274,0.0,0.0,0.0,0.0
0.0067159379832446575,0.008677047677338123,0.0,0.0,0.0,0.0
0.006658607162535191,0.00908083189278841,0.0,0.0,0.0,0.0
0.006682335864752531,0.008654408156871796,0.0,0.0,0.0,0.0
0.006648219656199217,0.008794892579317093,0.0,0.0,0.0,0.0
0.006641138810664415,0.008840905502438545,0.0,0.0,0.0,0.0
0.006669331341981888,0.008397937752306461,0.0,0.0,0.0,0.0
0.00664052739739418,0.009240895509719849,0.0,0.0,0.0,0.0
0.006735312752425671,0.008353385142982006,0.0,0.0,0.0,0.0
0.006661045365035534,0.008849253877997398,0.0,0.0,0.0,0.0
0.006644724402576685,0.008555424399673939,0.0,0.0,0.0,0.0
0.00665235472843051,0.008809358812868595,0.0,0.0,0.0,0.0
0.006692043971270323,0.008562139235436916,0.0,0.0,0.0,0.0
0.006692028138786554,0.008724157698452473,0.0,0.0,0.0,0.0
0.006791410967707634,0.008317505940794945,0.0,0.0,0.0,0.0
0.006768393330276012,0.008921854197978973,0.0,0.0,0.0,0.0
0.0067177582532167435,0.008683651685714722,0.0,0.0,0.0,0.0
0.006634842604398727,0.008496948517858982,0.0,0.0,0.0,0.0
0.006588207557797432,0.009043442085385323,0.0,0.0,0.0,0.0
0.006632575765252113,0.008426371961832047,0.0,0.0,0.0,0.0
0.0065909787081182,0.008629974909126759,0.0,0.0,0.0,0.0
0.0065579186193645,0.00876181572675705,0.0,0.0,0.0,0.0
0.006615808699280024,0.008806063793599606,0.0,0.0,0.0,0.0
0.006700475700199604,0.008443462662398815,0.0,0.0,0.0,0.0
0.006630058865994215,0.008660536259412766,0.0,0.0,0.0,0.0
0.006587220821529627,0.008546502329409122,0.0,0.0,0.0,0.0
0.006682525854557753,0.009247646667063236,0.0,0.0,0.0,0.0
0.00691857049241662,0.008905562572181225,0.0,0.0,0.0,0.0
0.006788149476051331,0.008936016820371151,0.0,0.0,0.0,0.0
0.006674481555819511,0.008592715486884117,0.0,0.0,0.0,0.0
0.006659986916929483,0.009770878590643406,0.0,0.0,0.0,0.0
0.0069114393554627895,0.008780095726251602,0.0,0.0,0.0,0.0
0.006665301509201527,0.00915396586060524,0.0,0.0,0.0,0.0
0.006640483159571886,0.009067806415259838,0.0,0.0,0.0,0.0
0.006659848615527153,0.009500870481133461,0.0,0.0,0.0,0.0
0.0068440367467701435,0.008965995162725449,0.0,0.0,0.0,0.0
0.006645226385444403,0.008990452624857426,0.0,0.0,0.0,0.0
0.006561578717082739,0.008772572502493858,0.0,0.0,0.0,0.0
0.0065338085405528545,0.009269311092793941,0.0,0.0,0.0,0.0
0.006651954259723425,0.008731563575565815,0.0,0.0,0.0,0.0
0.006522434763610363,0.009066118858754635,0.0,0.0,0.0,0.0
0.006584194954484701,0.008753943257033825,0.0,0.0,0.0,0.0
0.006480759009718895,0.008795874193310738,0.0,0.0,0.0,0.0
0.006480767857283354,0.008720017969608307,0.0,0.0,0.0,0.0
0.006460773758590221,0.008849546313285828,0.0,0.0,0.0,0.0
0.00654259929433465,0.008759034797549248,0.0,0.0,0.0,0.0
0.0064426567405462265,0.008820505812764168,0.0,0.0,0.0,0.0
0.006504754535853863,0.008612517267465591,0.0,0.0,0.0,0.0
0.00640658475458622,0.008519794791936874,0.0,0.0,0.0,0.0
0.006396525073796511,0.008726576343178749,0.0,0.0,0.0,0.0
0.006414058618247509,0.008778728544712067,0.0,0.0,0.0,0.0
0.006509890779852867,0.008818897418677807,0.0,0.0,0.0,0.0
0.006430112756788731,0.008891856297850609,0.0,0.0,0.0,0.0
0.006535626482218504,0.008785257115960121,0.0,0.0,0.0,0.0
0.0064171976409852505,0.008632834069430828,0.0,0.0,0.0,0.0
0.006399107165634632,0.009000228717923164,0.0,0.0,0.0,0.0
0.006395617034286261,0.008981101214885712,0.0,0.0,0.0,0.0
0.006564551033079624,0.009028294123709202,0.0,0.0,0.0,0.0
0.006408450193703175,0.00905809085816145,0.0,0.0,0.0,0.0
0.0065477993339300156,0.009050427936017513,0.0,0.0,0.0,0.0
0.006408803630620241,0.00909198634326458,0.0,0.0,0.0,0.0
0.006562006659805775,0.008803481236100197,0.0,0.0,0.0,0.0
0.0063093858771026134,0.00893470086157322,0.0,0.0,0.0,0.0
0.006457565817981958,0.0088070472702384,0.0,0.0,0.0,0.0
0.006251155864447355,0.008804913610219955,0.0,0.0,0.0,0.0
0.006372560281306505,0.008878308348357677,0.0,0.0,0.0,0.0
0.006179016083478928,0.008715508505702019,0.0,0.0,0.0,0.0
0.006300071254372597,0.008945614099502563,0.0,0.0,0.0,0.0
0.006177022587507963,0.008513382636010647,0.0,0.0,0.0,0.0
0.006305010989308357,0.008863764815032482,0.0,0.0,0.0,0.0
0.006140037905424833,0.008352457545697689,0.0,0.0,0.0,0.0
0.006259852088987827,0.00874178484082222,0.0,0.0,0.0,0.0
0.006145849358290434,0.008082294836640358,0.0,0.0,0.0,0.0
0.00624514278024435,0.008494232781231403,0.0,0.0,0.0,0.0
0.006144838873296976,0.008150615729391575,0.0,0.0,0.0,0.0
0.006272145546972752,0.00824954267591238,0.0,0.0,0.0,0.0
0.0061077941209077835,0.008147713728249073,0.0,0.0,0.0,0.0
0.006146052852272987,0.008655459620058537,0.0,0.0,0.0,0.0
0.00607046065852046,0.00813961960375309,0.0,0.0,0.0,0.0
0.006115591153502464,0.008967415429651737,0.0,0.0,0.0,0.0
0.006129663437604904,0.007912732660770416,0.0,0.0,0.0,0.0
0.006196505855768919,0.00862890761345625,0.0,0.0,0.0,0.0
0.006111536640673876,0.008010410703718662,0.0,0.0,0.0,0.0
0.006115596741437912,0.008894737809896469,0.0,0.0,0.0,0.0
0.00609300471842289,0.00804159976541996,0.0,0.0,0.0,0.0
0.006037244573235512,0.009016016498208046,0.0,0.0,0.0,0.0
0.006062433589249849,0.008046244271099567,0.0,0.0,0.0,0.0
0.0060994429513812065,0.009029727429151535,0.0,0.0,0.0,0.0
0.006045386660844088,0.008057414554059505,0.0,0.0,0.0,0.0
0.00603067921474576,0.0092419208958745,0.0,0.0,0.0,0.0
0.006019157357513905,0.007996806874871254,0.0,0.0,0.0,0.0
0.00604203948751092,0.009224415756762028,0.0,0.0,0.0,0.0
0.006031480617821217,0.007955271750688553,0.0,0.0,0.0,0.0
0.00615981500595808,0.008830705657601357,0.0,0.0,0.0,0.0
0.006036743987351656,0.00802471674978733,0.0,0.0,0.0,0.0
0.006003955379128456,0.009075593203306198,0.0,0.0,0.0,0.0
0.005986105650663376,0.008025952614843845,0.0,0.0,0.0,0.0
0.006032106466591358,0.00924255233258009,0.0,0.0,0.0,0.0
0.005960431881248951,0.008092261850833893,0.0,0.0,0.0,0.0
0.006094417069107294,0.009123481810092926,0.0,0.0,0.0,0.0
0.006025143899023533,0.008094746619462967,0.0,0.0,0.0,0.0
0.00601948332041502,0.008959860540926456,0.0,0.0,0.0,0.0
0.0059745293110609055,0.007959158159792423,0.0,0.0,0.0,0.0
0.005937772337347269,0.009055479429662228,0.0,0.0,0.0,0.0
0.005905736703425646,0.008229675702750683,0.0,0.0,0.0,0.0
0.006098339334130287,0.00842667929828167,0.0,0.0,0.0,0.0
0.005923364777117968,0.00866711512207985,0.0,0.0,0.0,0.0
0.005898071452975273,0.008908241987228394,0.0,0.0,0.0,0.0
0.005822283215820789,0.008208139799535275,0.0,0.0,0.0,0.0
0.005770885851234198,0.008895331993699074,0.0,0.0,0.0,0.0
0.005702488590031862,0.008320915512740612,0.0,0.0,0.0,0.0
0.005693310871720314,0.009410562925040722,0.0,0.0,0.0,0.0
0.005706228781491518,0.009065555408596992,0.0,0.0,0.0,0.0
0.005852385889738798,0.009078672155737877,0.0,0.0,0.0,0.0
0.005829652771353722,0.007980345748364925,0.0,0.0,0.0,0.0
0.005841711536049843,0.008508591912686825,0.0,0.0,0.0,0.0
0.005951973609626293,0.008419428952038288,0.0,0.0,0.0,0.0
0.006078023929148912,0.007857675664126873,0.0,0.0,0.0,0.0
0.0060554551891982555,0.00848692748695612,0.0,0.0,0.0,0.0
0.005945449694991112,0.00801760796457529,0.0,0.0,0.0,0.0
0.005905881989747286,0.008689875714480877,0.0,0.0,0.0,0.0
0.006036987993866205,0.008548170328140259,0.0,0.0,0.0,0.0
0.006179519928991795,0.007482173386961222,0.0,0.0,0.0,0.0
0.006263637449592352,0.008450019173324108,0.0,0.0,0.0,0.0
0.006215301807969809,0.008561843074858189,0.0,0.0,0.0,0.0
0.006268841214478016,0.008609935641288757,0.0,0.0,0.0,0.0
0.00637077447026968,0.008502036333084106,0.0,0.0,0.0,0.0
0.006412894930690527,0.0087254848331213,0.0,0.0,0.0,0.0
0.006464716978371143,0.00857397448271513,0.0,0.0,0.0,0.0
0.006481303367763758,0.009423160925507545,0.0,0.0,0.0,0.0
0.0064591579139232635,0.009022112935781479,0.0,0.0,0.0,0.0
0.006395895965397358,0.009064541198313236,0.0,0.0,0.0,0.0
0.006460302509367466,0.009907616302371025,0.0,0.0,0.0,0.0
0.006437286268919706,0.009972238913178444,0.0,0.0,0.0,0.0
0.006339880172163248,0.010509852319955826,0.0,0.0,0.0,0.0
0.006519622169435024,0.009711535647511482,0.0,0.0,0.0,0.0
0.006332531105726957,0.009854484349489212,0.0,0.0,0.0,0.0
0.006485152058303356,0.010488930158317089,0.0,0.0,0.0,0.0
0.006411261390894651,0.010324346832931042,0.0,0.0,0.0,0.0
0.006574411876499653,0.01114141009747982,0.0,0.0,0.0,0.0
0.0065417117439210415,0.010497462935745716,0.0,0.0,0.0,0.0
0.006612560711801052,0.010520978830754757,0.0,0.0,0.0,0.0
0.006552965845912695,0.010451977141201496,0.0,0.0,0.0,0.0
0.0065325526520609856,0.010822789743542671,0.0,0.0,0.0,0.0
0.006308308336883783,0.011235113255679607,0.0,0.0,0.0,0.0
0.006300561595708132,0.010871630162000656,0.0,0.0,0.0,0.0
0.006168061401695013,0.010364152491092682,0.0,0.0,0.0,0.0
0.006279598921537399,0.010410981252789497,0.0,0.0,0.0,0.0
0.006335163488984108,0.010307648219168186,0.0,0.0,0.0,0.0
0.006201406009495258,0.01027868501842022,0.0,0.0,0.0,0.0
0.00595871452242136,0.011091473512351513,0.0,0.0,0.0,0.0
0.005986645817756653,0.010384220629930496,0.0,0.0,0.0,0.0
0.005953388288617134,0.010134165175259113,0.0,0.0,0.0,0.0
0.0061646513640880585,0.01014734711498022,0.0,0.0,0.0,0.0
0.006148881278932095,0.009947222657501698,0.0,0.0,0.0,0.0
0.006021255627274513,0.010817306116223335,0.0,0.0,0.0,0.0
0.00594530301168561,0.010132580064237118,0.0,0.0,0.0,0.0
0.005871460307389498,0.01032828539609909,0.0,0.0,0.0,0.0
0.006063270382583141,0.01010412722826004,0.0,0.0,0.0,0.0
0.006031068041920662,0.010014115832746029,0.0,0.0,0.0,0.0
0.005928270053118467,0.01094080787152052,0.0,0.0,0.0,0.0
0.005958540365099907,0.010569384321570396,0.0,0.0,0.0,0.0
0.00586493918672204,0.010362701490521431,0.0,0.0,0.0,0.0
0.005898553878068924,0.010070433840155602,0.0,0.0,0.0,0.0
0.006034693215042353,0.010189179331064224,0.0,0.0,0.0,0.0
0.00597624946385622,0.010282649658620358,0.0,0.0,0.0,0.0
0.005827387794852257,0.010708141140639782,0.0,0.0,0.0,0.0
0.005784944165498018,0.01038382388651371,0.0,0.0,0.0,0.0
0.005798643920570612,0.010207092389464378,0.0,0.0,0.0,0.0
0.006019301246851683,0.010316152125597,0.0,0.0,0.0,0.0
0.005984155461192131,0.010199707932770252,0.0,0.0,0.0,0.0
0.005996933206915855,0.01062787976115942,0.0,0.0,0.0,0.0
0.005831042304635048,0.010661447420716286,0.0,0.0,0.0,0.0
0.0058372062630951405,0.01033115666359663,0.0,0.0,0.0,0.0
0.005940388888120651,0.010410564951598644,0.0,0.0,0.0,0.0
0.006110149435698986,0.0102618969976902,0.0,0.0,0.0,0.0
0.006074326578527689,0.010633435100317001,0.0,0.0,0.0,0.0
0.005866933614015579,0.010277003049850464,0.0,0.0,0.0,0.0
0.005766987334936857,0.010335023514926434,0.0,0.0,0.0,0.0
0.005848777946084738,0.010144046507775784,0.0,0.0,0.0,0.0
0.005879557225853205,0.010320372879505157,0.0,0.0,0.0,0.0
0.005886660423129797,0.010670371353626251,0.0,0.0,0.0,0.0
0.0058318511582911015,0.010754716582596302,0.0,0.0,0.0,0.0
0.0058195944875478745,0.010274631902575493,0.0,0.0,0.0,0.0
0.0057861097157001495,0.010271969251334667,0.0,0.0,0.0,0.0
0.005936728790402412,0.010359632782638073,0.0,0.0,0.0,0.0
0.0059369574300944805,0.010452646762132645,0.0,0.0,0.0,0.0
0.005760041531175375,0.010473341681063175,0.0,0.0,0.0,0.0
0.005761602893471718,0.009908943437039852,0.0,0.0,0.0,0.0
0.0057958392426371574,0.010445661842823029,0.0,0.0,0.0,0.0
0.005935299210250378,0.01049651950597763,0.0,0.0,0.0,0.0
0.005814282689243555,0.010351143777370453,0.0,0.0,0.0,0.0
0.005616226699203253,0.010555004701018333,0.0,0.0,0.0,0.0
0.005684498697519302,0.010209301486611366,0.0,0.0,0.0,0.0
0.005769224371761084,0.010389190167188644,0.0,0.0,0.0,0.0
0.0058876024559140205,0.010336985811591148,0.0,0.0,0.0,0.0
0.005726175382733345,0.010236699134111404,0.0,0.0,0.0,0.0
0.005534531082957983,0.010309460572898388,0.0,0.0,0.0,0.0
0.005590854212641716,0.0103005887940526,0.0,0.0,0.0,0.0
0.005720289424061775,0.010126176290214062,0.0,0.0,0.0,0.0
0.0057568722404539585,0.01026597898453474,0.0,0.0,0.0,0.0
0.00566213671118021,0.01034059189260006,0.0,0.0,0.0,0.0
0.005543542094528675,0.010410863906145096,0.0,0.0,0.0,0.0
0.005650626961141825,0.010687067173421383,0.0,0.0,0.0,0.0
0.005642609670758247,0.009901037439703941,0.0,0.0,0.0,0.0
0.005554956384003162,0.010230806656181812,0.0,0.0,0.0,0.0
0.005611293483525515,0.010355914011597633,0.0,0.0,0.0,0.0
0.00550835533067584,0.01018580887466669,0.0,0.0,0.0,0.0
0.0055516622960567474,0.010475792922079563,0.0,0.0,0.0,0.0
0.005577308125793934,0.010059796273708344,0.0,0.0,0.0,0.0
0.005644717253744602,0.010286501608788967,0.0,0.0,0.0,0.0
0.0057689230889081955,0.010628605261445045,0.0,0.0,0.0,0.0
0.0057137394323945045,0.010154285468161106,0.0,0.0,0.0,0.0
0.005486090201884508,0.010444024577736855,0.0,0.0,0.0,0.0
0.00550930155441165,0.010074861347675323,0.0,0.0,0.0,0.0
0.005516597535461187,0.010034381411969662,0.0,0.0,0.0,0.0
0.005646648351103067,0.010138845071196556,0.0,0.0,0.0,0.0
