train_loss,test_loss,train_predict,train_label,validation_predict,validation_label
0.3207182288169861,0.2858200967311859,0.5076129,0.4982166,0.6703212261199951,0.6068493127822876
0.23318690061569214,0.2075410783290863,0.61517763,0.4194306,0.6431229114532471,0.6901615262031555
0.16423793137073517,0.148152694106102,0.5642648,0.5847624,0.6401009559631348,0.7628787755966187
0.1127103865146637,0.10430999100208282,0.6294968,0.53710663,0.625412106513977,0.8246914148330688
0.0769818127155304,0.07347249239683151,0.6247667,0.6972027,0.6038532853126526,0.4493663012981415
0.05396837741136551,0.05400700494647026,0.68758535,0.7985563,0.5556513667106628,0.5463322997093201
0.041129641234874725,0.04250844568014145,0.5731355,0.5564108,0.645561695098877,0.48345622420310974
0.03352125734090805,0.03506285324692726,0.5946066,0.5504576,0.6293462514877319,0.6539711356163025
0.028180664405226707,0.029931101948022842,0.63987935,0.5597928,0.745276689529419,0.5913604497909546
0.024020832031965256,0.026337986811995506,0.47059184,0.5319369,0.6071693301200867,0.4778604507446289
0.021184299141168594,0.023622192442417145,0.5417807,0.6628304,0.5753908157348633,0.48540133237838745
0.019044145941734314,0.02153877541422844,0.6325433,0.57315755,0.6388171315193176,0.5657411813735962
0.017325615510344505,0.02021809294819832,0.65553236,0.70716554,0.5199650526046753,0.7714271545410156
0.016270264983177185,0.019240273162722588,0.60045934,0.51671064,0.5690183043479919,0.4727301001548767
0.01550136785954237,0.01863781176507473,0.6515635,0.7942221,0.5428858995437622,0.5884681940078735
0.014935164712369442,0.018105261027812958,0.6401564,0.64112085,0.6511502265930176,0.5015474557876587
0.01456367690116167,0.01773867942392826,0.67657983,0.76749307,0.6187219619750977,0.6654907464981079
0.014261140488088131,0.017456961795687675,0.5724695,0.5526775,0.6506617069244385,0.7167385816574097
0.014045719057321548,0.01718730852007866,0.6284352,0.5896862,0.6482783555984497,0.5874112248420715
0.013874963857233524,0.016985159367322922,0.42751795,0.46437556,0.6002024412155151,0.6745520234107971
0.013729983940720558,0.016775870695710182,0.63595974,0.60570174,0.5589653849601746,0.5608704686164856
0.013623422011733055,0.016655893996357918,0.593258,0.51410675,0.4416853189468384,0.4789125621318817
0.013516499660909176,0.01649697870016098,0.55709124,0.48176035,0.6378231048583984,0.7291799783706665
0.01345288660377264,0.016305889934301376,0.6091336,0.645635,0.6049885153770447,0.5926023125648499
0.013391763903200626,0.016196154057979584,0.6107675,0.6253583,0.6746251583099365,0.7774476408958435
0.01338154822587967,0.01615089923143387,0.61606944,0.8261556,0.5972868204116821,0.6184471249580383
0.013301968574523926,0.0160144604742527,0.57432145,0.46376923,0.6625857949256897,0.7647426724433899
0.013254225254058838,0.015930714085698128,0.71859515,0.4832831,0.621901273727417,0.8081921935081482
0.013219526037573814,0.015880675986409187,0.5849517,0.5411419,0.6214235424995422,0.7893903255462646
0.01318581122905016,0.015775760635733604,0.65513504,0.66750383,0.59353107213974,0.5824775695800781
0.013166588731110096,0.015728715807199478,0.63320833,0.70017165,0.5811760425567627,0.7983270883560181
0.01314074918627739,0.015606501139700413,0.5842917,0.49280468,0.6005653738975525,0.7922101616859436
0.013125322759151459,0.015585528686642647,0.58027375,0.4836973,0.5804229974746704,0.5758328437805176
0.013102772645652294,0.015543014742434025,0.5279453,0.5116736,0.5272274613380432,0.47783273458480835
0.013080413453280926,0.015441928058862686,0.60005736,0.6581643,0.6763893365859985,0.7314860820770264
0.013063764199614525,0.015354880131781101,0.5794753,0.5343406,0.6196565628051758,0.8026456832885742
0.013086768798530102,0.015288122929632664,0.5906937,0.71770656,0.4663310945034027,0.47582805156707764
0.013046376407146454,0.015266558155417442,0.565993,0.6043499,0.4941728711128235,0.586840033531189
0.013018747791647911,0.015318713150918484,0.63443667,0.63620216,0.6018270254135132,0.6337698698043823
0.01302527915686369,0.01524603832513094,0.4354394,0.48145965,0.6224284768104553,0.25432470440864563
0.013002634048461914,0.015214425511658192,0.59797066,0.45954028,0.6847008466720581,0.6011389493942261
0.012991614639759064,0.015184247866272926,0.5678885,0.4954805,0.6887304782867432,0.8000145554542542
0.012997269630432129,0.015141194686293602,0.6417113,0.8127594,0.6032502055168152,0.6762717366218567
0.013011218048632145,0.015180555172264576,0.5816126,0.50483274,0.6120346188545227,0.6011155843734741
0.012965266592800617,0.015071328729391098,0.6268937,0.6544265,0.6586225628852844,0.6626654267311096
0.012971804477274418,0.015054936520755291,0.5541307,0.58676916,0.6138576865196228,0.5965371131896973
0.012946069240570068,0.01499869953840971,0.5657025,0.48769692,0.568457305431366,0.47714266180992126
0.012970631942152977,0.014949777163565159,0.5993206,0.79852605,0.6133127212524414,0.6398112177848816
0.01294406782835722,0.015016312710940838,0.6238242,0.5733574,0.675672173500061,0.8417618870735168
0.012928391806781292,0.015002863481640816,0.58725363,0.546395,0.5416640639305115,0.5517773032188416
0.012909731827676296,0.01496993750333786,0.68660676,0.4579618,0.5735626816749573,0.6648431420326233
0.012908845208585262,0.014954115264117718,0.6812184,0.7230539,0.6111663579940796,0.48317569494247437
0.012905106879770756,0.014973323792219162,0.6060545,0.48870942,0.5653989911079407,0.5356696844100952
0.012907382100820541,0.014887877739965916,0.6228731,0.7377544,0.495268851518631,0.44838911294937134
0.01288177352398634,0.014867625199258327,0.5884143,0.53571653,0.6347599029541016,0.5332637429237366
0.012857113964855671,0.014938576146960258,0.6010163,0.5045593,0.6118667721748352,0.7668706774711609
0.012893346138298512,0.014971757307648659,0.5085707,0.5216391,0.579317569732666,0.6209012269973755
0.012840533629059792,0.014845957979559898,0.5947485,0.6287422,0.613391101360321,0.5091525912284851
0.012837518006563187,0.01482300739735365,0.6527175,0.5611586,0.626366138458252,0.4325495958328247
0.012877955101430416,0.014815747737884521,0.53373927,0.49103436,0.5396311283111572,0.6594687700271606
0.012859027832746506,0.014991333708167076,0.7172102,0.79704183,0.5937124490737915,0.49753597378730774
0.012812075205147266,0.014906155876815319,0.5639857,0.6918023,0.569707453250885,0.8028069734573364
0.012763779610395432,0.014783727005124092,0.52347094,0.56817234,0.6393131017684937,0.48180076479911804
0.012760954909026623,0.014799822121858597,0.62500656,0.6821429,0.5591839551925659,0.5083633065223694
0.012739203870296478,0.014826100319623947,0.49547708,0.46567222,0.6284797787666321,0.6527248024940491
0.012717533856630325,0.014795082621276379,0.67469674,0.7707695,0.608367383480072,0.6839190721511841
0.01271762978285551,0.014731199480593204,0.5942439,0.58577067,0.6020654439926147,0.622687816619873
0.012689482420682907,0.014740300364792347,0.57905734,0.6147777,0.5843753814697266,0.45021599531173706
0.012656450271606445,0.014674577862024307,0.47145346,0.54941964,0.5828629732131958,0.5937743782997131
0.012644689530134201,0.014661941677331924,0.55885583,0.8112435,0.5901092886924744,0.6360278129577637
0.012627653777599335,0.014613804407417774,0.5967064,0.82870954,0.5928593873977661,0.5418848395347595
0.012604883871972561,0.014698928222060204,0.47013903,0.5347749,0.6288986802101135,0.6133222579956055
0.012580553069710732,0.014585664495825768,0.6038732,0.62619776,0.5467355847358704,0.7215685844421387
0.012567809782922268,0.01457084808498621,0.62520576,0.54652876,0.7153396606445312,0.676979124546051
0.012530803680419922,0.014702992513775826,0.58504266,0.56841516,0.5319043397903442,0.5579067468643188
0.012515331618487835,0.014535350725054741,0.6883493,0.7968984,0.6030521392822266,0.5906867384910583
0.012453654780983925,0.014540545642375946,0.55429626,0.5292868,0.7137289643287659,0.6659701466560364
0.012437223456799984,0.014593290165066719,0.6003511,0.6222337,0.6431138515472412,0.4741326570510864
0.012423591688275337,0.014534280635416508,0.6842419,0.5063327,0.5681145191192627,0.6353983283042908
0.012381693348288536,0.014553056098520756,0.64270914,0.7732333,0.6084538102149963,0.6729915142059326
0.012355518527328968,0.01456502452492714,0.60953224,0.5862385,0.6634989976882935,0.8192676901817322
0.012343020178377628,0.014524843543767929,0.67334604,0.60681856,0.5492681860923767,0.48097875714302063
0.012302998453378677,0.01453640777617693,0.61083484,0.47556135,0.46070003509521484,0.715314507484436
0.012283866293728352,0.014484155923128128,0.65288395,0.65467805,0.4516608715057373,0.5194025039672852
