train_loss,test_loss,train_predict,train_label,validation_predict,validation_label
14.352468490600586,8.957869529724121,3.6789541244506836,3.567591905593872,3.757455348968506,3.811013698577881
5.296586990356445,2.536226272583008,3.5480618476867676,3.21256685256958,4.621376037597656,4.334214687347412
1.25995671749115,0.6755978465080261,3.9850082397460938,3.8608036041259766,5.195963382720947,4.790878772735596
0.49741631746292114,0.5421218276023865,3.8999814987182617,3.456873893737793,4.004423141479492,5.1790618896484375
0.5042762756347656,0.5405327081680298,4.977926254272461,5.100273609161377,3.062324047088623,2.8220202922821045
0.47704407572746277,0.5247631072998047,4.470465660095215,4.488687515258789,3.5474753379821777,3.430966854095459
0.4527381956577301,0.5255201458930969,3.520022392272949,2.9645209312438965,3.263453960418701,3.036105155944824
0.43852734565734863,0.5109009742736816,3.7303390502929688,3.524075984954834,4.71230411529541,4.106938362121582
0.41542407870292664,0.4830561876296997,3.781738758087158,3.3730297088623047,3.871634006500244,3.7137434482574463
0.38896700739860535,0.46517348289489746,5.036089897155762,4.803821086883545,3.9475274085998535,3.0009636878967285
0.3611519932746887,0.43977057933807373,3.4561614990234375,3.053157329559326,3.654592514038086,3.0483202934265137
0.33783289790153503,0.41777390241622925,4.692173004150391,4.257539749145508,4.560906887054443,3.552854537963867
0.32016822695732117,0.3994308114051819,3.319851875305176,3.03318190574646,4.862395763397217,4.844562530517578
0.30176839232444763,0.3864273726940155,3.794887065887451,3.849066972732544,2.9365110397338867,2.968744993209839
0.2890477478504181,0.3790667653083801,4.136348247528076,3.589491128921509,5.221026420593262,3.69558048248291
0.2772901952266693,0.36860811710357666,3.919405460357666,2.894247055053711,2.655815601348877,3.1497180461883545
0.2727716267108917,0.3614061772823334,4.148392200469971,3.9649229049682617,3.9748997688293457,4.179281711578369
0.2706756293773651,0.35505473613739014,3.264151096343994,3.0486557483673096,4.311757564544678,4.501118183135986
0.2672104835510254,0.35672271251678467,4.2138495445251465,4.614006042480469,2.7777395248413086,3.6889426708221436
0.2648563086986542,0.35089629888534546,3.059894561767578,3.1288001537323,4.61926794052124,4.236186504364014
0.2644509971141815,0.3562270402908325,3.7746787071228027,3.6263554096221924,3.9225611686706543,3.522266387939453
