train_loss,test_loss,train_predict,train_label,validation_predict,validation_label
0.3845905363559723,0.33906134963035583,0.60306287,0.50184673,0.6066586971282959,0.6068493127822876
0.288218230009079,0.24310192465782166,0.5927235,0.5526775,0.6306019425392151,0.6901615262031555
0.18919284641742706,0.14953382313251495,0.49551204,0.5051998,0.6668742299079895,0.7628787755966187
0.12078138440847397,0.09847287833690643,0.50271344,0.47307378,0.6762775182723999,0.8246914148330688
0.0732792392373085,0.05325343459844589,0.6633862,0.5814433,0.5012314319610596,0.4493663012981415
0.03915749117732048,0.03135336935520172,0.6983155,0.54921305,0.6502456665039062,0.5463322997093201
0.03250236436724663,0.03148747608065605,0.6671338,0.5343406,0.48103299736976624,0.48345622420310974
0.024135716259479523,0.02029576525092125,0.50850284,0.5801729,0.660084068775177,0.6539711356163025
0.013798083178699017,0.013571351766586304,0.4842744,0.4232269,0.5604016780853271,0.5913604497909546
0.009376867674291134,0.010739466175436974,0.65606713,0.6544265,0.5220311880111694,0.4778604507446289
0.007599431090056896,0.009576822631061077,0.63906324,0.70716554,0.5383105278015137,0.48540133237838745
0.0069439951330423355,0.009127605706453323,0.47555223,0.4602727,0.6875978112220764,0.5657411813735962
0.006632095668464899,0.00899340957403183,0.5880439,0.6043499,0.7165704965591431,0.7714271545410156
0.006496587302535772,0.008925491943955421,0.6408201,0.54484874,0.5079599022865295,0.4727301001548767
0.006397387012839317,0.008696899749338627,0.4894978,0.4416902,0.648003101348877,0.5884681940078735
0.006353079807013273,0.008652523159980774,0.50700086,0.51171494,0.4973851144313812,0.5015474557876587
0.006291510537266731,0.008525102399289608,0.5137965,0.5116736,0.599761962890625,0.6654907464981079
0.006225021090358496,0.008460551500320435,0.62576914,0.5847624,0.6742801666259766,0.7167385816574097
0.006198076065629721,0.008392147719860077,0.5182626,0.48767486,0.6141302585601807,0.5874112248420715
0.006145583465695381,0.008328777737915516,0.482306,0.53571653,0.7135201692581177,0.6745520234107971
0.006120939273387194,0.0081705367192626,0.47263882,0.42521062,0.6063920855522156,0.5608704686164856
0.006073130294680595,0.008166935294866562,0.4907571,0.5480644,0.49273866415023804,0.4789125621318817
0.00603995518758893,0.008065837435424328,0.6395881,0.64112085,0.6295046806335449,0.7291799783706665
0.00600170623511076,0.008039253763854504,0.6716054,0.7985563,0.5950492024421692,0.5926023125648499
0.0059693618677556515,0.007935110479593277,0.6392282,0.6794962,0.6719354391098022,0.7774476408958435
0.005924242082983255,0.00799298845231533,0.50074846,0.546395,0.5843625068664551,0.6184471249580383
0.005876476876437664,0.00795093271881342,0.6881252,0.6832514,0.697827935218811,0.7647426724433899
0.0057495939545333385,0.007910742424428463,0.69161177,0.7347143,0.6863492727279663,0.8081921935081482
0.005697815213352442,0.007841017097234726,0.5783949,0.5924406,0.6826813817024231,0.7893903255462646
0.005637787748128176,0.007845120504498482,0.49301925,0.55924475,0.4883592128753662,0.5824775695800781
0.0056122224777936935,0.007744621019810438,0.71584713,0.79704183,0.5343248248100281,0.7983270883560181
0.005549189634621143,0.007785971276462078,0.552066,0.5816678,0.645119845867157,0.7922101616859436
0.005516098812222481,0.007705015130341053,0.48811394,0.47205746,0.7106679677963257,0.5758328437805176
0.005498137325048447,0.007628343533724546,0.5796453,0.49637246,0.524326503276825,0.47783273458480835
0.005444565787911415,0.0076027666218578815,0.5507288,0.60570174,0.6813693642616272,0.7314860820770264
0.005433692131191492,0.007577246520668268,0.6336441,0.68071926,0.7275806665420532,0.8026456832885742
0.005411854479461908,0.007618444971740246,0.48275205,0.5417998,0.4915923476219177,0.47582805156707764
0.005366673693060875,0.007565055042505264,0.6192435,0.60207415,0.6556769013404846,0.586840033531189
0.005347040947526693,0.007488669827580452,0.6833652,0.7677054,0.6526390314102173,0.6337698698043823
0.005341103300452232,0.007486751303076744,0.63080466,0.6918023,0.6346741914749146,0.25432470440864563
0.005357499234378338,0.007529302965849638,0.67904603,0.66544944,0.5939517617225647,0.6011389493942261
0.005292830523103476,0.007528224494308233,0.63625145,0.5597928,0.6935714483261108,0.8000145554542542
0.005251698661595583,0.007501165848225355,0.50542927,0.4609632,0.6555317640304565,0.6762717366218567
0.005230761598795652,0.0075347269885241985,0.62357557,0.54625475,0.6274642944335938,0.6011155843734741
0.0052329301834106445,0.00743916817009449,0.6385319,0.6604955,0.6673644781112671,0.6626654267311096
0.005222737789154053,0.007458957377821207,0.73732686,0.8112435,0.5981452465057373,0.5965371131896973
0.00523017393425107,0.007496333215385675,0.49652204,0.48870942,0.4803704023361206,0.47714266180992126
0.005202195607125759,0.007438736967742443,0.7725729,0.82265365,0.625188946723938,0.6398112177848816
0.005177199840545654,0.007437241729348898,0.70836985,0.75069606,0.7268216609954834,0.8417618870735168
0.0052290488965809345,0.007530416827648878,0.683033,0.7855637,0.5800326466560364,0.5517773032188416
0.005162209738045931,0.007397243287414312,0.6558023,0.7176493,0.5887693166732788,0.6648431420326233
0.005194199737161398,0.00749729759991169,0.4904897,0.43718728,0.5018905401229858,0.48317569494247437
0.005124321207404137,0.007364629302173853,0.5008953,0.54930234,0.5288736820220947,0.5356696844100952
0.005109752994030714,0.0075140404514968395,0.5918411,0.6051868,0.4826716482639313,0.44838911294937134
0.0051023093983531,0.007510217372328043,0.48301038,0.48798665,0.5629664063453674,0.5332637429237366
0.005117914639413357,0.00731330830603838,0.77104354,0.81429595,0.6722257137298584,0.7668706774711609
0.005086122080683708,0.007526221219450235,0.7372817,0.8652167,0.7089947462081909,0.6209012269973755
0.005126319359987974,0.007599338423460722,0.4828475,0.45806566,0.7162666320800781,0.5091525912284851
0.005231316667050123,0.007839101366698742,0.6692912,0.68132406,0.49973350763320923,0.4325495958328247
0.005311244633048773,0.008210327476263046,0.51446456,0.56137925,0.525484561920166,0.6594687700271606
0.005391997285187244,0.007397524081170559,0.49592978,0.5130652,0.5726828575134277,0.49753597378730774
0.00508738262578845,0.007542667910456657,0.6430994,0.5499252,0.7363201379776001,0.8028069734573364
0.005175700876861811,0.00751845957711339,0.55628276,0.57315755,0.4753510355949402,0.48180076479911804
0.005076538771390915,0.007287359330803156,0.5017297,0.47029623,0.4763283431529999,0.5083633065223694
0.00513012520968914,0.0073888045735657215,0.57548606,0.5738968,0.6963120698928833,0.6527248024940491
0.005006347317248583,0.00748105812817812,0.7786287,0.8468654,0.6605121493339539,0.6839190721511841
0.00498008681461215,0.007354855537414551,0.7719172,0.79371595,0.7453861236572266,0.622687816619873
0.005028179381042719,0.007407639641314745,0.57192135,0.56952864,0.4809759557247162,0.45021599531173706
0.004891380667686462,0.007462178356945515,0.6681454,0.46086738,0.5921833515167236,0.5937743782997131
0.004877757281064987,0.0074202329851686954,0.7066847,0.72914934,0.5939908027648926,0.6360278129577637
0.004809933714568615,0.007265947293490171,0.48996934,0.5346302,0.47530224919319153,0.5418848395347595
0.004951366689056158,0.007360473275184631,0.7422205,0.7588668,0.6191667318344116,0.6133222579956055
0.005136087071150541,0.00785122811794281,0.5005208,0.46854383,0.678107738494873,0.7215685844421387
0.004948716145008802,0.007403306197375059,0.48958993,0.4931759,0.5788038969039917,0.676979124546051
0.004956832155585289,0.007433180697262287,0.50965226,0.4835977,0.5997151732444763,0.5579067468643188
0.004909770097583532,0.007311505731195211,0.5566275,0.56796604,0.6264548301696777,0.5906867384910583
0.004810350947082043,0.0073216999880969524,0.49366918,0.49194878,0.6185249090194702,0.6659701466560364
0.004951247945427895,0.008024637587368488,0.5380614,0.46038878,0.4896079897880554,0.4741326570510864
0.0050220126286149025,0.007330423686653376,0.65245163,0.5733574,0.6249388456344604,0.6353983283042908
0.004742995370179415,0.007397362496703863,0.6255096,0.5565323,0.6518104076385498,0.6729915142059326
0.004718096926808357,0.007399313617497683,0.47072607,0.454728,0.6933275461196899,0.8192676901817322
0.004822118673473597,0.007252261508256197,0.46481094,0.4754854,0.4988454282283783,0.48097875714302063
0.00467266421765089,0.00730930408462882,0.57813966,0.54066175,0.5923382043838501,0.715314507484436
0.004595182370394468,0.007664689794182777,0.7338011,0.5546201,0.486973375082016,0.5194025039672852
0.004940507002174854,0.00738736055791378,0.55618846,0.5564108,0.5196374654769897,0.5282560586929321
0.004789924249053001,0.0075167701579630375,0.6994562,0.7942221,0.6925926208496094,0.8080430030822754
0.004936342593282461,0.007943084463477135,0.7787225,0.7147591,0.47599032521247864,0.4300537407398224
0.004964784253388643,0.00741173280403018,0.47632796,0.48299077,0.6957100629806519,0.4797244668006897
0.004929120186716318,0.007406060118228197,0.6292484,0.6972027,0.4884578585624695,0.48448312282562256
0.004981584846973419,0.007254777941852808,0.686075,0.8121455,0.5398889780044556,0.550484299659729
0.004984728526324034,0.007178106345236301,0.4822752,0.5063432,0.540687084197998,0.5767948627471924
0.00478937104344368,0.007393951527774334,0.7050878,0.6554917,0.47118374705314636,0.48986533284187317
0.004655810073018074,0.007390548009425402,0.6940259,0.8183821,0.7195436954498291,0.8586123585700989
0.004628990311175585,0.007417886983603239,0.76033676,0.79971266,0.7037438154220581,0.7849597334861755
0.0048245834186673164,0.00720524787902832,0.7414478,0.76141465,0.4912053048610687,0.4982879161834717
0.005157329607754946,0.008968532085418701,0.48044482,0.49031547,0.767137885093689,0.7943469285964966
0.006209724582731724,0.008203343488276005,0.7170316,0.71732867,0.7054668664932251,0.5310370326042175
0.005932597443461418,0.008095793426036835,0.49455714,0.50910527,0.6283082962036133,0.6871665716171265
0.005519387777894735,0.00768641009926796,0.512216,0.49784902,0.6829787492752075,0.7538495659828186
0.005355845205485821,0.007183640729635954,0.6011951,0.57744515,0.6780843138694763,0.7009539604187012
0.004879974294453859,0.007189441937953234,0.48386416,0.46422908,,
0.004758547991514206,0.0073182545602321625,0.60980624,0.6347577,,
0.004774388857185841,0.00750764412805438,0.6555676,0.5181281,,
0.004694774746894836,0.0071175615303218365,0.5148165,0.4982166,,
0.004794784355908632,0.0074900733307003975,0.5361703,0.5830109,,
0.004925680812448263,0.007087443955242634,0.6986952,0.78044844,,
