,train_loss,test_loss,train_predict,train_label,validation_predict,validation_label
0,0.7028571963310242,0.4050746560096741,0.5189198,0.6068493,0.5189198,0.6068493
1,0.26157712936401367,0.09366366267204285,0.63135177,0.6901615,0.63135177,0.6901615
2,0.050627727061510086,0.01686565950512886,0.5798306,0.7628788,0.5798306,0.7628788
3,0.019101116806268692,0.017466116696596146,0.6479473,0.8246914,0.6479473,0.8246914
4,0.014908370561897755,0.012483906000852585,0.5420691,0.4493663,0.5420691,0.4493663
5,0.01098186057060957,0.011065349914133549,0.65646935,0.5463323,0.65646935,0.5463323
6,0.009704592637717724,0.010443847626447678,0.45652404,0.48345622,0.45652404,0.48345622
7,0.008744988590478897,0.009864670224487782,0.63141024,0.65397114,0.63141024,0.65397114
8,0.008102807216346264,0.009298166260123253,0.52404165,0.59136045,0.52404165,0.59136045
9,0.007589093875139952,0.009137053042650223,0.48359552,0.47786045,0.48359552,0.47786045
10,0.007301745470613241,0.008879989385604858,0.60420036,0.48540133,0.60420036,0.48540133
11,0.007055256515741348,0.0087014464661479,0.59159607,0.5657412,0.59159607,0.5657412
12,0.006874623242765665,0.00860217772424221,0.73317045,0.77142715,0.73317045,0.77142715
13,0.006757484748959541,0.008510933257639408,0.5204168,0.4727301,0.5204168,0.4727301
14,0.006663602776825428,0.008452916517853737,0.6471376,0.5884682,0.6471376,0.5884682
15,0.006594821810722351,0.00841852743178606,0.50579274,0.50154746,0.50579274,0.50154746
16,0.006539389956742525,0.008374417200684547,0.5637718,0.66549075,0.5637718,0.66549075
17,0.0064849453046917915,0.008337777107954025,0.5743752,0.7167386,0.5743752,0.7167386
18,0.006441600155085325,0.00831842701882124,0.5104981,0.5874112,0.5104981,0.5874112
19,0.0064070201478898525,0.008299843408167362,0.77197504,0.674552,0.77197504,0.674552
20,0.006380008067935705,0.008293122053146362,0.5579736,0.56087047,0.5579736,0.56087047
21,0.00635864632204175,0.008303245529532433,0.4510442,0.47891256,0.4510442,0.47891256
22,0.00634482316672802,0.008297989144921303,0.69788414,0.72918,0.69788414,0.72918
23,0.006329616531729698,0.008296915329992771,0.54591984,0.5926023,0.54591984,0.5926023
24,0.006318158935755491,0.008306504227221012,0.6474541,0.77744764,0.6474541,0.77744764
25,0.006313268095254898,0.00833186600357294,0.627383,0.6184471,0.627383,0.6184471
26,0.00631331093609333,0.008350197225809097,0.67129034,0.7647427,0.67129034,0.7647427
27,0.0063129873014986515,0.00836342666298151,0.7636214,0.8081922,0.7636214,0.8081922
28,0.006310716737061739,0.008380373939871788,0.6962928,0.7893903,0.6962928,0.7893903
29,0.006312967743724585,0.008404159918427467,0.49336854,0.58247757,0.49336854,0.58247757
30,0.006316834595054388,0.008424014784395695,0.6273834,0.7983271,0.6273834,0.7983271
31,0.006320532411336899,0.008454425260424614,0.704492,0.79221016,0.704492,0.79221016
32,0.00632755272090435,0.008478710427880287,0.6693551,0.57583284,0.6693551,0.57583284
33,0.006328805815428495,0.008490227162837982,0.50721955,0.47783273,0.50721955,0.47783273
34,0.006328408606350422,0.008499208837747574,0.5551049,0.7314861,0.5551049,0.7314861
35,0.006329589989036322,0.008531750179827213,0.7918399,0.8026457,0.7918399,0.8026457
36,0.006335361395031214,0.008544128388166428,0.45021865,0.47582805,0.45021865,0.47582805
37,0.006337139755487442,0.008560183458030224,0.66372854,0.58684003,0.66372854,0.58684003
38,0.006341571919620037,0.008587743155658245,0.6618466,0.63376987,0.6618466,0.63376987
39,0.006349002011120319,0.008611734956502914,0.6696083,0.2543247,0.6696083,0.2543247
40,0.006355251185595989,0.008638067170977592,0.60582775,0.60113895,0.60582775,0.60113895
41,0.006361919455230236,0.0086587555706501,0.5978162,0.80001456,0.5978162,0.80001456
42,0.006366705521941185,0.008676763623952866,0.6086655,0.67627174,0.6086655,0.67627174
43,0.00637059798464179,0.008692674338817596,0.6166917,0.6011156,0.6166917,0.6011156
44,0.006374479737132788,0.008708825334906578,0.65606654,0.6626654,0.65606654,0.6626654
45,0.006378432735800743,0.008724832907319069,0.5727437,0.5965371,0.5727437,0.5965371
46,0.006382286548614502,0.008740006946027279,0.47788283,0.47714266,0.47788283,0.47714266
47,0.006385910324752331,0.00875436794012785,0.55714875,0.6398112,0.55714875,0.6398112
48,0.006389328744262457,0.00876808911561966,0.653824,0.8417619,0.653824,0.8417619
49,0.006392591167241335,0.008781205862760544,0.51338756,0.5517773,0.51338756,0.5517773
50,0.006395699921995401,0.008793785236775875,0.64762586,0.66484314,0.64762586,0.66484314
51,0.0063986643217504025,0.00880580022931099,0.5109223,0.4831757,0.5109223,0.4831757
52,0.006401490420103073,0.00881730392575264,0.5274698,0.5356697,0.5274698,0.5356697
53,0.006404167506843805,0.008828283287584782,0.51431125,0.4483891,0.51431125,0.4483891
54,0.006406709086149931,0.00883878581225872,0.5234949,0.53326374,0.5234949,0.53326374
55,0.006409114692360163,0.0088488245382905,0.6164028,0.7668707,0.6164028,0.7668707
56,0.006411960814148188,0.008865466341376305,0.6712534,0.6209012,0.6712534,0.6209012
57,0.006416210904717445,0.008876271545886993,0.6365022,0.5091526,0.6365022,0.5091526
58,0.006418617907911539,0.008885718882083893,0.52179116,0.4325496,0.52179116,0.4325496
59,0.00642046332359314,0.008893447928130627,0.53732425,0.65946877,0.53732425,0.65946877
60,0.006421951111406088,0.008900336921215057,0.5161184,0.49753597,0.5161184,0.49753597
61,0.006423396524041891,0.008907472714781761,0.73086363,0.802807,0.73086363,0.802807
62,0.006425255909562111,0.008918498642742634,0.4881806,0.48180076,0.4881806,0.48180076
63,0.006427940912544727,0.00892629474401474,0.53070426,0.5083633,0.53070426,0.5083633
64,0.006429608445614576,0.00893327221274376,0.6728099,0.6527248,0.6728099,0.6527248
65,0.006430925335735083,0.008939264342188835,0.69888103,0.6839191,0.69888103,0.6839191
66,0.00643197912722826,0.008944644592702389,0.6953266,0.6226878,0.6953266,0.6226878
67,0.006432939320802689,0.00894999224692583,0.4809859,0.450216,0.4809859,0.450216
68,0.006433888804167509,0.008955301716923714,0.62699234,0.5937744,0.62699234,0.5937744
69,0.006434759125113487,0.008960290811955929,0.5691379,0.6360278,0.5691379,0.6360278
70,0.0064355055801570415,0.00896498467773199,0.4721491,0.54188484,0.4721491,0.54188484
71,0.006436129100620747,0.00896936934441328,0.5447082,0.61332226,0.5447082,0.61332226
72,0.006436626426875591,0.008973478339612484,0.6371997,0.7215686,0.6371997,0.7215686
73,0.006437011528760195,0.008977300487458706,0.58468294,0.6769791,0.58468294,0.6769791
74,0.0064372713677585125,0.008980879560112953,0.55172914,0.55790675,0.55172914,0.55790675
75,0.006437433883547783,0.008984324522316456,0.51398665,0.59068674,0.51398665,0.59068674
76,0.006437478121370077,0.00898753385990858,0.5718258,0.66597015,0.5718258,0.66597015
77,0.006437423173338175,0.008990497328341007,0.49173155,0.47413266,0.49173155,0.47413266
78,0.006437263917177916,0.008993251249194145,0.64153296,0.6353983,0.64153296,0.6353983
79,0.006437001749873161,0.008995835669338703,0.6078133,0.6729915,0.6078133,0.6729915
80,0.006436637602746487,0.008998219855129719,0.6955071,0.8192677,0.6955071,0.8192677
81,0.006436166353523731,0.009000374004244804,0.5064278,0.48097876,0.5064278,0.48097876
82,0.006435589399188757,0.009002318605780602,0.5601622,0.7153145,0.5601622,0.7153145
83,0.0064344583079218864,0.008998212404549122,0.52594334,0.5194025,0.52594334,0.5194025
84,0.006432135123759508,0.008997973054647446,0.53998035,0.52825606,0.53998035,0.52825606
