,Unnamed: 0,train_loss,test_loss,train_predict,train_label,validation_predict,validation_label
0,0,0.7028571963310242,0.4050746560096741,951.6274414021001,1098.4424042923501,951.6274414021001,1098.4424042923501
1,1,0.2615771293640136,0.0936636626720428,1139.353921175415,1237.54790985425,1139.353921175415,1237.54790985425
2,2,0.05062772706151,0.0168656595051288,1053.3295645987,1358.9632221326,1053.3295645987,1358.9632221326
3,3,0.0191011168062686,0.0174661166965961,1167.06330336335,1462.1710713203,1167.06330336335,1462.1710713203
4,4,0.0149083705618977,0.0124839060008525,990.2795845444499,835.4946927638499,990.2795845444499,835.4946927638499
5,5,0.0109818605706095,0.0110653499141335,1181.292480766825,997.39780482085,1181.292480766825,997.39780482085
6,6,0.0097045926377177,0.0104438476264476,847.44589608558,892.41427424369,847.44589608558,892.41427424369
7,7,0.0087449885904788,0.0098646702244877,1139.4515479204802,1177.1212457610302,1139.4515479204802,1177.1212457610302
8,8,0.0081028072163462,0.0092981662601232,960.179340567675,1072.580834080275,960.179340567675,1072.580834080275
9,9,0.0075890938751399,0.0091370530426502,892.6468619910399,883.0710758302749,892.6468619910399,883.0710758302749
10,10,0.0073017454706132,0.0088799893856048,1094.01949698822,895.662003987035,1094.01949698822,895.662003987035
11,11,0.0070552565157413,0.0087014464661479,1072.9742463202651,1029.8046413574002,1072.9742463202651,1029.8046413574002
12,12,0.0068746232427656,0.0086021777242422,1309.359502075275,1373.236312369925,1309.359502075275,1373.236312369925
13,13,0.0067574847489595,0.0085109332576394,954.1269665835999,874.50498430395,954.1269665835999,874.50498430395
14,14,0.0066636027768254,0.0084529165178537,1165.7113557752,1067.7516746239,1165.7113557752,1067.7516746239
15,15,0.0065948218107223,0.008418527431786,929.7093271542299,922.6210277136698,929.7093271542299,922.6210277136698
16,16,0.0065393899567425,0.0083744172006845,1026.5163548561002,1196.355417622125,1026.5163548561002,1196.355417622125
17,17,0.0064849453046917,0.008337777107954,1044.2207405003999,1281.9234146647,1044.2207405003999,1281.9234146647
18,18,0.0064416001550853,0.0083184270188212,937.56581733995,1065.9868128224,937.56581733995,1065.9868128224
19,19,0.0064070201478898,0.0082998434081673,1374.15111855008,1211.484891604,1374.15111855008,1211.484891604
20,20,0.0063800080679357,0.0082931220531463,1016.8351611971999,1021.672034619065,1016.8351611971999,1021.672034619065
21,21,0.0063586463220417,0.0083032455295324,838.2962647759,884.8277728501199,838.2962647759,884.8277728501199
22,22,0.006344823166728,0.0082979891449213,1250.4423207745301,1302.6966896100002,1250.4423207745301,1302.6966896100002
23,23,0.0063296165317296,0.0082969153299927,996.70912468968,1074.6543379858501,996.70912468968,1074.6543379858501
24,24,0.0063181589357554,0.008306504227221,1166.2398125019502,1383.28866130778,1166.2398125019502,1383.28866130778
25,25,0.0063132680952548,0.0083318660035729,1132.7273075785001,1117.8071291754502,1132.7273075785001,1117.8071291754502
26,26,0.0063133109360933,0.008350197225809,1206.0389321494301,1362.07535639165,1206.0389321494301,1362.07535639165
27,27,0.0063129873014986,0.0083634266629815,1360.2031335553002,1434.6225303219,1360.2031335553002,1434.6225303219
28,28,0.0063107167370617,0.0083803739398717,1247.7852770856002,1403.2291953118502,1247.7852770856002,1403.2291953118502
29,29,0.0063129677437245,0.0084041599184274,908.96477086833,1057.7491826145151,908.96477086833,1057.7491826145151
30,30,0.0063168345950543,0.0084240147843956,1132.7279754543001,1418.15087643545,1132.7279754543001,1418.15087643545
31,31,0.0063205324113368,0.0084544252604246,1261.4753952340002,1407.93748594532,1261.4753952340002,1407.93748594532
32,32,0.0063275527209043,0.0084787104278802,1202.80768224145,1046.6545467031801,1202.80768224145,1046.6545467031801
33,33,0.0063288058154284,0.0084902271628379,932.0916568297249,883.0247920373349,932.0916568297249,883.0247920373349
34,34,0.0063284086063504,0.0084992088377475,1012.04532292855,1306.5471605659502,1012.04532292855,1306.5471605659502
35,35,0.0063295899890363,0.0085317501798272,1407.3192667110502,1425.3615975101502,1407.3192667110502,1425.3615975101502
36,36,0.0063353613950312,0.0085441283881664,836.9178526091749,879.677598890475,836.9178526091749,879.677598890475
37,37,0.0063371397554874,0.0085601834580302,1193.4130740883302,1065.033136270685,1193.4130740883302,1065.033136270685
38,38,0.00634157191962,0.0085877431556582,1190.2708186307,1143.391397355365,1190.2708186307,1143.391397355365
39,39,0.0063490020111203,0.0086117349565029,1203.23044762285,509.8357811806501,1203.23044762285,509.8357811806501
40,40,0.0063552511855959,0.0086380671709775,1096.736732983625,1088.907892856025,1096.736732983625,1088.907892856025
41,41,0.0063619194552302,0.0086587555706501,1083.3599320699,1420.96841067912,1083.3599320699,1420.96841067912
42,42,0.0063667055219411,0.0086767636239528,1101.4748943622499,1214.3563234247301,1101.4748943622499,1214.3563234247301
43,43,0.0063705979846417,0.0086926743388175,1114.87615622715,1088.8689056062,1114.87615622715,1088.8689056062
44,44,0.0063744797371327,0.0087088253349065,1180.61991313933,1191.6379603933,1180.61991313933,1191.6379603933
45,45,0.0063784327358007,0.008724832907319,1041.49664208115,1081.22423223045,1041.49664208115,1081.22423223045
46,46,0.0063822865486145,0.0087400069460272,883.1084434812849,881.8725894040699,883.1084434812849,881.8725894040699
47,47,0.0063859103247523,0.0087543679401278,1015.4579178131249,1153.4785426224,1015.4579178131249,1153.4785426224
48,48,0.0063893287442624,0.0087680891156196,1176.875567648,1490.67350593005,1176.875567648,1490.67350593005
49,49,0.0063925911672413,0.0087812058627605,942.39031836262,1006.48926414835,942.39031836262,1006.48926414835
50,50,0.0063956999219954,0.0087937852367758,1166.52659837047,1195.27411000503,1166.52659837047,1195.27411000503
51,51,0.0063986643217504,0.0088058002293109,938.2740996258501,891.9458929451499,938.2740996258501,891.9458929451499
52,52,0.006401490420103,0.0088173039257526,965.9032866271,979.59457355815,965.9032866271,979.59457355815
53,53,0.0064041675068438,0.0088282832875847,943.932593856875,833.86307218445,943.932593856875,833.86307218445
54,54,0.0064067090861499,0.0088387858122587,959.26643783355,975.57736740873,959.26643783355,975.57736740873
55,55,0.0064091146923601,0.0088488245382905,1114.3937829306,1365.62845564765,1114.3937829306,1365.62845564765
56,56,0.0064119608141481,0.0088654663413763,1205.9772538193001,1121.9047141774001,1205.9772538193001,1121.9047141774001
57,57,0.0064162109047174,0.0088762715458869,1147.9535400669001,935.3192501176999,1147.9535400669001,935.3192501176999
58,58,0.0064186179079115,0.0088857188820838,956.4217210448201,807.4160253491999,956.4217210448201,807.4160253491999
59,59,0.0064204633235931,0.0088934479281306,982.3571583203749,1186.3005808469152,982.3571583203749,1186.3005808469152
60,60,0.006421951111406,0.008900336921215,946.9499732367999,915.923084981315,946.9499732367999,915.923084981315
61,61,0.0064233965240418,0.0089074727147817,1305.507828942885,1425.6309184265,1305.507828942885,1425.6309184265
62,62,0.0064252559095621,0.0089184986427426,900.3025219237,889.65017006402,900.3025219237,889.65017006402
63,63,0.0064279409125447,0.0089262947440147,971.3038305272701,934.0013641953499,971.3038305272701,934.0013641953499
64,64,0.0064296084456145,0.0089332722127437,1208.57612552605,1175.0402449496,1208.57612552605,1175.0402449496
65,65,0.006430925335735,0.0089392643421888,1252.1068175401851,1227.12504011945,1252.1068175401851,1227.12504011945
66,66,0.0064319791272282,0.0089446445927023,1246.1720230907001,1124.8877814381,1246.1720230907001,1124.8877814381
67,67,0.0064329393208026,0.0089499922469258,888.28960687805,836.913427932,888.28960687805,836.913427932
68,68,0.0064338888041675,0.0089553017169237,1132.07502667843,1076.6113810488,1132.07502667843,1076.6113810488
69,69,0.0064347591251134,0.0089602908119559,1035.47607568205,1147.1614393681002,1035.47607568205,1147.1614393681002
70,70,0.006435505580157,0.0089649846777319,873.5348947044499,989.97192755718,873.5348947044499,989.97192755718
71,71,0.0064361291006207,0.0089693693444132,994.6860621039,1109.2502376382702,994.6860621039,1109.2502376382702
72,72,0.0064366264268755,0.0089734783396124,1149.11814849315,1289.9880149497,1149.11814849315,1289.9880149497
73,73,0.0064370115287601,0.0089773004874587,1061.43146574713,1215.53739498945,1061.43146574713,1215.53739498945
74,74,0.0064372713677585,0.0089808795601129,1006.4088519020299,1016.723542454125,1006.4088519020299,1016.723542454125
75,75,0.0064374338835477,0.0089843245223164,943.390612645175,1071.45594756723,943.390612645175,1071.45594756723
76,76,0.00643747812137,0.0089875338599085,1039.9640340891,1197.155866768425,1039.9640340891,1197.155866768425
77,77,0.0064374231733381,0.008990497328341,906.231505853725,876.8468240090699,906.231505853725,876.8468240090699
78,78,0.0064372639171779,0.0089932512491941,1156.3533472159202,1146.11036982785,1156.3533472159202,1146.11036982785
79,79,0.0064370017498731,0.0089958356693387,1100.05198497035,1208.87934113925,1100.05198497035,1208.87934113925
80,80,0.0064366376027464,0.0089982198551297,1246.4734020454503,1453.1151763791502,1246.4734020454503,1453.1151763791502
81,81,0.0064361663535237,0.0090003740042448,930.7696801681,888.27768529502,930.7696801681,888.27768529502
82,82,0.0064355893991887,0.0090023186057806,1020.4894436369001,1279.54560984775,1020.4894436369001,1279.54560984775
83,83,0.0064344583079218,0.0089982124045491,963.35457239293,952.4334005237499,963.35457239293,952.4334005237499
84,84,0.0064321351237595,0.0089979730546474,986.792020601325,967.21609669337,986.792020601325,967.21609669337
85,85,0.0064309779554605,0.0089984349906444,1241.4569869116501,1434.3734126485,1241.4569869116501,1434.3734126485
86,86,0.0064301146194338,0.008999790996313,874.71102398825,803.24871411373,874.71102398825,803.24871411373
87,87,0.0064293746836483,0.0090015055611729,1378.6567088782501,886.183410452065,1378.6567088782501,886.183410452065
88,88,0.0064285267144441,0.0090027162805199,932.267608709235,894.1288783912399,932.267608709235,894.1288783912399
89,89,0.0064274333417415,0.0090034501627087,971.719232577975,1004.3303556248501,971.719232577975,1004.3303556248501
90,90,0.0064261727966368,0.009003946557641,1105.0308320904,1048.26082139597,1105.0308320904,1048.26082139597
91,91,0.0064248191192746,0.0090042892843484,866.20038285022,903.115497915035,866.20038285022,903.115497915035
92,92,0.0064233941957354,0.0090045724064111,1342.404827876625,1518.80854206222,1342.404827876625,1518.80854206222
93,93,0.0064219082705676,0.0090048583224415,1226.7572075226,1395.831519103835,1226.7572075226,1395.831519103835
94,94,0.0064198798500001,0.0090041421353816,933.5298438805498,917.17860800084,933.5298438805498,917.17860800084
95,95,0.0064180009067058,0.0090042231604456,1370.2151594917302,1411.50517828755,1370.2151594917302,1411.50517828755
96,96,0.0064163412898778,0.0090047903358936,1211.3875987968352,971.8594531021851,1211.3875987968352,971.8594531021851
97,97,0.0064146751537919,0.0090051731094717,1076.95309970187,1232.5473567707,1076.95309970187,1232.5473567707
98,98,0.0064128618687391,0.0090052718296647,1248.599000263425,1343.887211608515,1248.599000263425,1343.887211608515
99,99,0.0064109112136065,0.0090051684528589,976.5746061595,1255.56796699542,976.5746061595,1255.56796699542
100,100,0.0064088613726198,0.0090049710124731,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
101,101,0.0064067472703754,0.0090025840327143,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
102,102,0.0064045041799545,0.0090031931176781,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
103,103,0.0064022121950984,0.0089980447664856,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
104,104,0.006398647557944,0.0089958738535642,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
105,105,0.0063968626782298,0.0089971181005239,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
106,106,0.0063949734903872,0.0089970640838146,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
107,107,0.0063923709094524,0.0089954677969217,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
108,108,0.006389295682311,0.0089931907132267,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
109,109,0.0063854129984974,0.0089820669963955,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
110,110,0.0063806297257542,0.0089798104017972,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
111,111,0.0063778804615139,0.0089778620749711,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
112,112,0.0063750152476131,0.0089759370312094,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
113,113,0.0063712918199598,0.0089721456170082,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
114,114,0.0063685094937682,0.0089664487168192,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
115,115,0.0063657965511083,0.008968498557806,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
116,116,0.006363189779222,0.0089660976082086,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
117,117,0.0063596428371965,0.008960623294115,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
118,118,0.0063560889102518,0.0089606121182441,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
119,119,0.0063533755019307,0.0089605106040835,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
120,120,0.0063501461409032,0.0089592970907688,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
121,121,0.0063463789410889,0.0089577352628111,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
122,122,0.0063422960229218,0.0089558847248554,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
123,123,0.0063387937843799,0.0089570609852671,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
124,124,0.006335150450468,0.0089564733207225,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
125,125,0.0063311164267361,0.0089560486376285,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
126,126,0.0063256956636905,0.008949065580964,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
127,127,0.0063189943321049,0.0089449621737003,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
128,128,0.0063136555254459,0.0089461067691445,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
129,129,0.0063086114823818,0.008944827131927,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
130,130,0.0063019250519573,0.0089394282549619,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
131,131,0.0062949489802122,0.0089370096102356,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
132,132,0.0062888246029615,0.0089365756139159,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
133,133,0.0062822089530527,0.0089339241385459,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
134,134,0.0062743509188294,0.008929650299251,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
135,135,0.0062657780945301,0.0089252311736345,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
136,136,0.0062568397261202,0.0089207496494054,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
137,137,0.0062474608421325,0.0089159486815333,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
138,138,0.0062367869541049,0.0089087625965476,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
139,139,0.0062260506674647,0.0089021446183323,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
140,140,0.0062147639691829,0.0088956020772457,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
141,141,0.0062047354876995,0.0088927568867802,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
142,142,0.0061929360963404,0.0088850799947977,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
143,143,0.0061784731224179,0.0088764568790793,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
144,144,0.0061627817340195,0.0088709257543087,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
145,145,0.0061473064124584,0.0088589368388056,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
146,146,0.0061319498345255,0.0088513400405645,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
147,147,0.0061186766251921,0.0088450303301215,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
148,148,0.0061065191403031,0.0088415229693055,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
149,149,0.0060924612917006,0.0088267121464014,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
150,150,0.0060755107551813,0.0088094053789973,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
151,151,0.0060585718601942,0.0087958062067627,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
152,152,0.0060443663969635,0.0087862890213727,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
153,153,0.0060324585065245,0.008777268230915,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
154,154,0.0060195541009306,0.0087646283209323,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
155,155,0.0060037248767912,0.008747961372137,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
156,156,0.0059888046234846,0.0087338648736476,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
157,157,0.0059741199947893,0.0087201809510588,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
158,158,0.0059617822989821,0.0087166121229529,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
159,159,0.0059513426385819,0.0087083289399743,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
160,160,0.0059396838769316,0.0087001714855432,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
161,161,0.0059282719157636,0.0086885606870055,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
162,162,0.0059163849800825,0.0086776791140437,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
163,163,0.0059052384458482,0.0086674876511096,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
164,164,0.0058948756195604,0.0086593385785818,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
165,165,0.0058845388703048,0.0086470060050487,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
166,166,0.0058704782277345,0.0086277602240443,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
167,167,0.005862555000931,0.0086320638656616,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
168,168,0.0058547020889818,0.0086229918524622,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
169,169,0.0058462894521653,0.00861940626055,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
170,170,0.0058391606435179,0.0086166625842452,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
171,171,0.005832839757204,0.0086144097149372,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
172,172,0.005826152395457,0.0086092790588736,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
173,173,0.0058194627054035,0.0086056683212518,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
174,174,0.0058129699900746,0.0086029879748821,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
175,175,0.0058065955527126,0.0085990466177463,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
176,176,0.0057971430942416,0.0085868015885353,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
177,177,0.0057896031066775,0.0085870139300823,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
178,178,0.0057820440270006,0.0085773086175322,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
179,179,0.0057748602703213,0.008575695566833,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
180,180,0.0057677016593515,0.0085712885484099,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
181,181,0.0057625127956271,0.0085846045985817,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
182,182,0.0057573080994188,0.0085797710344195,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
183,183,0.0057503972202539,0.0085747726261615,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
184,184,0.0057423962280154,0.0085741067305207,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
185,185,0.0057357088662683,0.0085568074136972,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
186,186,0.0057274550199508,0.0085741626098752,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
187,187,0.0057240570895373,0.0085671879351139,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
188,188,0.0057166619226336,0.0085644600912928,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
189,189,0.0057090763002634,0.0085630379617214,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
190,190,0.0057012047618627,0.008554408326745,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
191,191,0.005693347658962,0.0085510052740573,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
192,192,0.005685122217983,0.0085479104891419,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
193,193,0.0056771552190184,0.0085425330325961,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
194,194,0.0056696888059377,0.0085390480235219,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
195,195,0.005662141367793,0.0085357632488012,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
196,196,0.0056543336249887,0.0085312509909272,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
197,197,0.0056472481228411,0.0085313655436038,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
198,198,0.0056403591297566,0.0085278721526265,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
199,199,0.0056328098289668,0.0085260076448321,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
200,200,0.0056259091943502,0.008518916554749,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
201,201,0.0056170527823269,0.0085170473903417,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
202,202,0.0056092757731676,0.0085097048431634,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
203,203,0.0056009446270763,0.0085061322897672,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
204,204,0.0055924011394381,0.0084997620433568,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
205,205,0.0055828387849032,0.0084907952696084,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
206,206,0.0055734170600771,0.0084818685427308,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
207,207,0.0055637480691075,0.0084762647747993,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
208,208,0.0055564511567354,0.0084766102954745,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
209,209,0.0055496855638921,0.00847455766052,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
210,210,0.0055419597774744,0.0084693953394889,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
211,211,0.0055332207120954,0.0084641436114907,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
212,212,0.0055236662738025,0.0084565468132495,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
213,213,0.0055096955038607,0.0084382081404328,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
214,214,0.0054962490685284,0.0084292171522974,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
215,215,0.0054848701693117,0.0084231104701757,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
216,216,0.0054747378453612,0.0084196114912629,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
217,217,0.00546490913257,0.0084177842363715,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
218,218,0.0054549491032958,0.0084158666431903,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
219,219,0.0054445737041532,0.0084159849211573,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
220,220,0.0054343030788004,0.0084182545542716,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
221,221,0.0054239276796579,0.008422085084021,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
222,222,0.0054131378419697,0.0084256595000624,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
223,223,0.0054024159908294,0.0084330979734659,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
224,224,0.0053916675969958,0.008439571596682,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
225,225,0.0053812451660633,0.0084499539807438,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
226,226,0.0053709298372268,0.0084571065381169,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
227,227,0.0053597269579768,0.0084628816694021,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
228,228,0.0053490931168198,0.0084719248116016,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
229,229,0.0053389691747725,0.0084782252088189,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
230,230,0.0053286748006939,0.0084838774055242,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
231,231,0.0053185964934527,0.0084880124777555,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
232,232,0.0053084017708897,0.0084900530055165,85.19250000000002,85.19250000000002,85.19250000000002,85.19250000000002
