,train_loss,test_loss,train_predict,train_label,validation_predict,validation_label
0,0.4634299874305725,0.4150508642196655,1251.8862849510251,1187.8577833653,1215.6720882243515,1098.4424256348013
1,0.355945885181427,0.3146694600582123,1100.97432145015,1033.8638902884302,1039.371289410919,1237.5479536053838
2,0.264982134103775,0.2312444746494293,1116.0594651758,1145.04076673415,1191.3187408574522,1358.9631813865306
3,0.1902532130479812,0.1645851582288742,1158.2809703498801,1185.6595703509702,1076.575318123728,1462.1710960869193
4,0.131741777062416,0.113285906612873,1205.39002402215,1047.6535553248202,1215.7812630350888,835.4946949313431
5,0.0875655561685562,0.0755855590105056,1252.3423606379502,1468.88011748783,1159.2423454843165,997.3978043355047
6,0.0565414205193519,0.0499182380735874,1003.65179381205,832.4830738126999,1193.5485144532324,892.414281261578
7,0.0367783270776271,0.0342506393790245,1185.11488424228,1061.5641392748,1195.2022590567171,1177.1212384416165
8,0.0252884607762098,0.0253832060843706,1219.34371935502,1098.39107803712,995.7973036005199,1072.5808337312342
9,0.0191111173480749,0.020917821675539,1018.58148944525,932.0140329648699,1015.775398274213,883.0710770735741
10,0.0163738038390874,0.0184570532292127,1204.62453817398,1430.4616640879,1127.934453200072,895.6620079582034
11,0.0152441533282399,0.0173567403107881,1079.9592754652501,807.1441998986,1076.543570845127,1029.804610257089
12,0.0145899606868624,0.016656020656228,1048.36681328543,904.9586848509799,1192.2369239056409,1373.2363199520112
13,0.0142298117280006,0.0163853541016578,1110.5861061165351,1123.5820842491,1024.5898958240748,874.504984562546
14,0.0139883030205965,0.0160909853875637,1242.318797147075,1388.29906555938,1133.575815229833,1067.7516646189094
15,0.0138066718354821,0.0159129314124584,1135.1396749681,929.407764533635,1094.8564759716392,922.6210206803679
16,0.0136438934132456,0.0156309511512517,1191.2740515667751,1420.8429168163,1205.3577059227825,1196.3554117750525
17,0.0135095790028572,0.015510968863964,1126.95525776458,1113.44423051195,1063.2658438174724,1281.9233840382697
18,0.0134034724906086,0.0153938578441739,1178.0773433625202,1499.1947662933,1000.9845501686632,1065.986854300946
19,0.0133307874202728,0.0152808250859379,1076.21516373045,901.1854871250899,1117.987304309279,1211.4849306927622
20,0.0132556008175015,0.0151932351291179,1152.434602656315,1172.5061571954502,1027.658135947168,1021.6720323090254
21,0.0132106924429535,0.0151122417300939,1136.69532467525,939.5975623111299,1189.5779151606262,884.8277764097005
22,0.0131470011547207,0.0150516061112284,1176.98399728413,946.4399331852348,994.510294801563,1302.6966534957292
23,0.0131141189485788,0.0150385657325387,1099.72606157995,1189.0628984588202,1090.4562434448003,1074.6543589652479
